codigo_articulo,grupo,subgrupo,descripcion,unidad_medida
1501048,15,01,"TORQUÍMETRO, TRUENO DUAL, ACERO/ALUMNIO, 3/4"", 100-600 FT-LB, URREA, MODELO 6060FL",PC
1501049,15,01,"MARRO, ANTICHISPA, MANGO FIBRA DE VIDRIO, 20"", 10LB, URREA, MODELO UH72FGS",PC
1501050,15,01,"MARTILLO DE BOLA, MANGO HICKORY AMERICANO, 12 OZ, URREA, MODELO 1312P",PC
1501051,15,01,"MARTILLO DE BOLA ANTICHISPA, 32 OZ, URREA, MODELO UH03FG",PC
1501052,15,01,"MARRO DE BRONCE, MANGO DE FIBRA DE VIDRIO, 26 OZ, URREA, MODELO 1430FV",PC
1501053,15,01,"MARRO DE BRONCE, 3.5 LB, URREA, MODELO 1432FV",PC
1501054,15,01,"MARTILLO DE BOLA PULIDO, 32 OZ, URREA, MODELO 1332P",PC
1501055,15,01,"MAZO CON CABEZA DE HULE, 16"", 22 OZ, URREA, MODELO 1368G",PC
1501056,15,01,"MARRO DE GOLPE SECO DE UNA SOLA PIEZA, 7 LB, URREA, MODELO 1436DB",PC
1501057,15,01,"MARTILLO ANTICHISPA, 18 OZ, URREA, MODELO UH01FG",PC
1501058,15,01,"MARTILLO MECÁNICO DE BOLA, 12 OZ, URREA, MODELO 1312FV",PC
1501059,15,01,"MARRO DE BRONCE, MANGO FIBRA DE VIDRIO, 29 OZ, URREA, MODELO 1430FV",PC
1501060,15,01,"MARTILLO ANTICHISPA CORTO, 4 LB, URREA, MODELO UH68FG",PC
1501061,15,01,"MARTILLO ANTICHISPA CORTO, 2 LB, URREA, MODELO UH66FG",PC
1501062,15,01,"LLAVE STILLSON, CUERPO HIERRO MALEABLE, 10'', URREA, MODELO 810HD",PC
1501063,15,01,"LLAVE STILLSON, CUERPO HIERRO MALEABLE, 18"", URREA, MODELO 818HD",PC
1501064,15,01,"LLAVE STILLSON CUERPO, HIERRO MALEABLE, 24'', URREA, MODELO 824HD",PC
1501065,15,01,"LLAVE STILLSON, CUERPO DE HIERRO MALEABLE, 36"", URREA, MODELO 836HD",PC
1501066,15,01,"LLAVE AJUSTABLE, CROMADA, 8'', URREA, MODELO 708",PC
1501067,15,01,"LLAVE AJUSTABLE, CROMADA, 10"", URREA, MODELO 710",PC
1501068,15,01,"LLAVE AJUSTABLE, CROMADA, 12'', URREA, MODELO 712",PC
1501069,15,01,"LLAVE AJUSTABLE, CROMADA, 15'', URREA, MODELO 715",PC
1501070,15,01,"LLAVE AJUSTABLE, CROMADA, 18'', URREA, MODELO 718",PC
1501071,15,01,"LLAVE AJUSTABLE, CROMADA, 24'', URREA, MODELO 724",PC
1501072,15,01,"LLAVE INGLESA CON PASADOR, URREA, MODELO C460",PC
1501073,15,01,"JUEGO DE LLAVES, 10 PIEZAS, PATA DE CUERVO, CUADRO DE 3/8"", URREA, MODELO 4900-10",PC
1501074,15,01,"JUEGO DE 9 LLAVES COMBINADAS  EN PULGADAS, MATRACA REVERSIBLE SPLINE, URREA, MODELO JLMC9R",PC
1501075,15,01,"LLAVE UNIVERSAL, CADENA REVERSIBLE, 4"", URREA, MODELO 801",PC
1501076,15,01,"JUEGO DE LLAVES MIXTAS, URREA, MODELO 120090",PC
1501077,15,01,"JUEGO DE 11 LLAVES, HEXAGONALES ""T"" ERGONÓMICAS, EN PULGADAS  6 "", URREA, MODELO 4967GP",PC
1501078,15,01,"JUEGO DE LLAVES COMBINADAS , 12 PUNTAS, 14 PZ EN ESTUCHE, PULIDO ESPEJO EN PULGADAS, ACERO, URREA, MODELO 1200D",PC
1501079,15,01,"LLAVE COMBINADA 5/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1210",PC
1501080,15,01,"LLAVE COMBINADA 3/8"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1212",PC
1501081,15,01,"LLAVE COMBINADA 7/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1214",PC
1501082,15,01,"LLAVE COMBINADA 9/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1218",PC
1501083,15,01,"GUÍA PARA CABLE, ACERO, 60 M, CATÁLOGO GC60, MARCA URREA",PC
1501084,15,01,"PONCHADORA, HIDRÁULICA, DE 16MM A 300MM (6 AWG - 4/0, 250MCM - 500MCM), NÚMERO DE CATÁLOGO TJ2002, MARCA DOGO TULS",PC
1501085,15,01,"CINTA MÉTRICA, FIBRA DE VIDRIO, 50 M, CARCAZA PLÁSTICA, CATÁLOGO TP50ME, MARCA TRUPER",PC
1501086,15,01,"FLEXÓMETRO GRIPPER, CONTRA IMPACTOS 10 M CINTA 32 MM, NÚMERO DE CATÁLOGO FH-10M, MARCA TRUPER",PC
1501087,15,01,"PINZA PARA ELECTRICISTA, CORTE LATERAL , NÚMERO DE CATALOGO T201-9, MARCA TRUPER",PC
1501088,15,01,"PINZA DE PUNTA Y CORTE, PARA ELECTRICISTA, CON MANGO DE PVC ,  8"" DE LARGO, CATALOGO T203-98, MARCA TRUPER",PC
1501089,15,01,"PINZA DE PRESIÓN, PALANCA RECUBIERTA CON PVC , NÚMERO DE CATALOGO PPT-10R, MARCA TRUPER",PC
1501090,15,01,"PINZA DE EXTENSIÓN, 6 POSICIONES DE MANGO DE PVC DE 12"" DE LARGO ,CATALOGO PEX-12, MARCA TRUPER",PC
1501091,15,01,"PINZA, CORTE DIAGONAL, ALTA PALANCA COMFORT GRIP , CATALOGO T202-8X, MARCA TRUPER",PC
1501092,15,01,"NAVAJA CON CUCHILLAS ÍNTERCAMBIABLES, CATALOGO NV-6X, MARCA TRUPER",PC
1501093,15,01,"LLAVE STILLSON 14"", CUERPO ROBUSTO DE HIERRO DUCTIL, MORDAZAS DE ACERO AL CROMO MOLIBDENO, CATALOGO STI-14, MARCA TRUPER",PC
1501094,15,01,"LIMA REDONDA MUZA 12"", 1/2"" DE DIÁMETRO, CATÁLOGO LRM-12, MARCA TRUPER",PC
1501095,15,01,"LIMA MEDIA CAÑA BASTARDA 12"", CATÁLOGO LMCB-12, MARCA TRUPER",PC
1501096,15,01,"JUEGO DE 19 DESARMADORES BIMATERIAL, PUNTA PLANA, PHILLIPS Y CABINET, NÚMERO DE CATÁLOGO CH307, MARCA URREA",PC
1501097,15,01,"JUEGO DE 8 LLAVES COMBINADAS PULIDAS, CON MATRACA ESTÁNDAR , NÚMERO DE CATALOGO JC-8XP MARCA TRUPER",PC
1501098,15,01,"JUEGO DE 8 LLAVES COMBINADAS PULIDAS, CON MATRACA ESTÁNDAR , CATALOGO JC-8XM, MARCA TRUPER",PC
1501099,15,01,"ARCO 12"" PROFESIONAL, TUBULAR DE ACERO PARA SEGUETA NÚMERO DE CATALOGO ATT-12, MARCA TRUPER",PC
1501100,15,01,"MARRO OCTAGONAL 4 LB, MANGO DE FIBRA DE VIDRIO 14"", MODELO MD-4F, MARCA TRUPER",PC
1501101,15,01,"LLAVE COMBINADA 5/8"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1220",PC
1501102,15,01,"LLAVE COMBINADA 11/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1222",PC
1501103,15,01,"LLAVE COMBINADA 3/4"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1224",PC
1501104,15,01,"LLAVE COMBINADA 13/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1226",PC
1501105,15,01,"LLAVE COMBINADA 7/8"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1228",PC
1501106,15,01,"LLAVE COMBINADA 15/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1230",PC
1501107,15,01,"LLAVE COMBINADA 1"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1232",PC
1501108,15,01,"LLAVE COMBINADA 1-1/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1234",PC
1501109,15,01,"LLAVE COMBINADA 1-1/8"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1236B",PC
1501110,15,01,"LLAVE COMBINADA 1-1/4"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1240",PC
1501111,15,01,"LLAVE COMBINADA 1-5/16"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1242",PC
1501112,15,01,"LLAVE COMBINADA 1-3/8"", PULIDO ESPEJO EN PULGADAS, URREA, MODELO 1244",PC
1501113,15,01,"LLAVE, ESTRÍAS 45°, DE 12 PUNTAS, 1/2"" X 9/16"", URREA, MODELO 8181",PC
1501114,15,01,"LLAVE, ESTRÍAS DE 45º, 12 PUNTAS, 3/4"" X 7/8"", URREA, MODELO 8184",PC
1501115,15,01,"LLAVE, ESTRÍAS DE 45º, 12 PUNTAS, 15/16"" X 1"", URREA, MODELO 8185",PC
1501116,15,01,"JUEGO DE 11 LLAVES, COMBINADAS MM GRANALLADAS, 12 PUNTAS, TRUPER, MODELO JC-11M-E",PC
1501117,15,01,"JUEGO DE 13 LLAVES, HEXAGONALES ""L"" EN PULGADAS, PUNTA DE BOLA RACK, URREA, MODELO 4995",PC
1501118,15,01,"JUEGO DE 13 LLAVES, HEXAGONALES ""L"" MM, URREA, MODELO 4996",PC
1501119,15,01,"JUEGO DE 21 DADOS Y ACCESORIOS, CUADRO DE 3/8"", URREA, MODELO 5200M",PC
1501120,15,01,"JUEGO DE 23 DADOS Y ACCESORIOS, CUADRO DE 3/8"", URREA, MODELO 52136",PC
1501121,15,01,"JUEGO DE 28 DADOS Y ACCESORIOS, CUADRO DE 1/2"", URREA,, MODELO 54124",PC
1501122,15,01,"JUEGO DE 30 DADOS Y ACCESORIOS, CUADRO DE 3/4"", URREA, MODELO 55104",PC
1501123,15,01,"DESTORNILLADOR DE GOLPE, PUNTA PHILLIPS, ACERO, 3/16"" X 3"", 18 CM, URREA, MODELO 9182G",PC
1501124,15,01,"JUEGO 43 DADOS Y ACCESORIOS, CUADRO 1/2"", URREA, MODELO 5400G",PC
1501125,15,01,"JUEGO 17 DADOS Y ACCESORIOS, CUADRO 1/4"", URREA, MODELO 47111",PC
1501126,15,01,"JUEGO 10 DADOS, CUADRO DE 1/2"" LARGOS, URREA, MODELO 5400PH",PC
1501127,15,01,"DADO LARGO, ENTRADA DE 1/2"" DE 12 PUNTAS, 15/16"", URREA, MODELO 5330",PC
1501128,15,01,"JUEGO DE 19 DESARMADORES, ÁMBAR COMBINADO, URREA, MODELO 9600E",PC
1501129,15,01,"DESTORNILLADOR, BARRA CUADRADA, URREA, MODELO 9802",PC
1501130,15,01,"TIJERA DE CORTE, PARA LAMINA, URREA, MODELO 322G",PC
1501131,15,01,"BARRA PARA ALINEACIÓN, 5/8x16, URREA, MODELO 2120",PC
1501132,15,01,"BARRA PARA ALINEACIÓN, 7/8x30, URREA, MODELO 2125",PC
1501133,15,01,"BARRA PARA ALINEACIÓN, 1/2x16, URREA, MODELO 2126",PC
1501134,15,01,"ESPÁTULA DOBLE CUCHARA, 30"" X 11/16"", URREA, MODELO CE3",PC
1501135,15,01,"JUEGO DE 7 PUNZONES, GUÍA BOTADOR LARGO, URREA, MODELO CH124",PC
1501136,15,01,"JUEGO COMBINADO DE HERRAMIENTA PARA MECANICO CON MALETIN PLASTICO, 230 PIEZAS, URREA, MODELO JCB02, INCLUYE: ACCESORIOS Y ESTUCHE",PC
1501137,15,01,"TENSIONADORA ESTANDAR, PARA FLEJE DE ACERO INOXIDABLE DE 1/2""",PC
1501138,15,01,"PINZA ELECTRICISTA, CORTE LATERAL, ACERO ALEADO, 9"", URREA, MODELO 269GI",PC
1501139,15,01,"JUEGO DE LLAVES DE TRIQUETE, CABEZA FLEXIBLE, 12 UNIDADES, TIGHSPOT, INCLUYE: CAJA DE HERRAMIENTAS PORTATIL",PC
1501140,15,01,"JUEGO DE DADOS, CUADRO DE 1/2"" LARGOS, URREA, MODELO 5436H, 6 PUNTAS",PC
1501141,15,01,"JUEGO DESTORNILLADORES, CON MANGO TRIMATERIAL, CAUCHO, PLASTICO, 8 PIEZAS, URREA, MODELO 9700TA, 1000V COMBINADOS",PC
1501142,15,01,"JUEGO DE LLAVES HEXAGONALES, L EN PULGADAS, PLASTICO ALEACION DE ACERO, 13 PIEZAS, URREA, MODELO 4972R",PC
1501143,15,01,"TIJERA PARA HOJALATERO, CON MANGO RUBBER GRIP, 12"", URREA, MODELO 322G",PC
1501144,15,01,"MARTILLO DE BOLA, MANGO HICKORY AMERICANO, ACERO ALEADO, 18"", 14CM, 4.44 CM, 40 OZ, URREA, MODELO 1340P",PC
1501145,15,01,"POLIPASTO, MANUAL DE CADENA, ACERO, 1 TON, VEVOR, ELEVACION 4.5M",PC
1501146,15,01,"ARCO DE SEGUETA, FIJO ALTA TENSION, ACERO ALEADO, 12"", URREA, MODELO 353F",PC
1501147,15,01,"INYECTOR DE GRASA, MANUAL CON CUBETA, ACERO/ ALUMINIO/ CAUCHO, MANGUERA DE 2 M, 28.4 CM, 46.4, 10 KG, URREA, MODELO 23621",PC
1501148,15,01,"JUEGO DE LLAVES COMBINADAS, CARRACA, METAL, CRAFTSMAN, MODELO CMMT87220, INCLUYE: (10) LLAVES DE CARRACA SAE: 1/4"", 5/16"", 11/32"", 3/8"", 7/16"", 1/2"", 9/16"", 5/8"", 11/16"", 11/16"", 3/4"" (10) y (10 LLAVES DE CARRACA: 6 MM, 8 MM, 10 MM, 12 MM, 13 MM, 14 MM, 15 MM, 16 MM, 17 MM, 18 MM.",PC
1501149,15,01,"JUEGO DE HERRAMIENTAS, MECANICA, ACERO, 270 PIEZAS, HUSKY, MODELO H270MTSQ223, INCLUYE: 3 RATCHETS, 65 SOCKETS STD, 24 DEEP SOCKETS, 3 EXTENSIONES, 8 COMBINADAS + 167 OTROS ELEMENTOS",PC
1501150,15,01,"JUEGO DE 7 DESTORNILLADORES, BIMATERIAL PUNTA PLANA, ACERO, URREA, MODELO CH117",PC
1501151,15,01,"JUEGO DE 6 DESTORNILLADORES, BIMATERIAL PUNTA PHILLIPS, ACERO, ACERO, MODELO CH116",PC
1501152,15,01,"LLAVE ESTRUCTURAL DE ESTRIAS 12 PUNTAS, ACERO, 1-1/16"", URREA, MODELO 2617",PC
1501153,15,01,"JUEGO DE 25 DADOS Y ACCESORIOS, ACERO, 1/2"", URREA, MODELO 5400PC",PC
1501154,15,01,"MARRO, CABEZA OCTAGONAL, BRONCE, 2 LB",PC
1501155,15,01,"LLAVE DE GOLPE, PLANA 12 PUNTAS, ACERO, 1-5/8"", URREA, MODELO 2726SW",PC
1501156,15,01,"LLAVE DE GOLPE, PLANA 6 PUNTAS, ACERO, 1-1/4"", URREA, MODELO 2720SWH",PC
1501157,15,01,"LLAVE ESTRUCTURAL DE ESTRIAS 12 PUNTAS, ACERO, 1-1/4"", URREA, MODELO 2620",PC
1501158,15,01,"LLAVE ESTRUCTURAL DE ESTRIAS 12 PUNTAS, ACERO, 1-5/8"", URREA, MODELO 2626",PC
1501159,15,01,"TORQUIMETRO DE GOLPE, TRUENO, ALUMINIO, 1/2"", 30 A 250 FT-LB, URREA, MODELO 60143",PC
1501160,15,01,"REGLA METALICA DE PRECISION, IMPERIAL/METRICA, ACERO, 0,5 MM/1/16 PULG./1/32 PULG./1MM",PC
1501161,15,01,"JUEGO DE BROCAS Y PUNTAS, SHOCKWAVE, ACERO, 50 PIEZAS, MILWAUKEE, MODELO 48-32-4024",PC
1501162,15,01,"GATO MECANICO, TIJERA, 1 TONELADA, INCLUYE 1 MATRACA, 1 MANIVELA",PC
1501163,15,01,"LINTERNA STEALTHLITE, DE MANO, ABS, 17.8 CM, RECARGABLE, PELICAN, MODELO 2460 LED, INCLUYE JUEGO DE PILAS DE NiMH Y UNA BASE DE CARGADOR, A PRUEBA DE AGUA, INTRÍNSECA",PC
1501164,15,01,"LINTERNA, DE MANO INTRINSECA, CON BATERIAS",PC
1501165,15,01,"LINTERNA, DE CABEZA INTRINSECA, RECARGABLE",PC
1501166,15,01,"LINTERNA, DE CABEZA INTRINSECA, CON BATERIAS",PC
1501167,15,01,"CORTADOR DE TUBOS DE PLÁSTICO, 1-5/8 DE PULGADA, ALUMINIO, TRUPER",PC
1501168,15,01,"DADO PARA TERMOFUSOR TUBOPLUS, MACHO-HEMBRA, ACERO, 25 MM",PC
1501169,15,01,"DADO PARA TERMOFUSOR TUBOPLUS, MACHO-HEMBRA, ACERO, 20 MM",PC
1501170,15,01,"DADO PARA TERMOFUSOR TUBOPLUS, MACHO-HEMBRA, ACERO, 32 MM",PC
1501171,15,01,"ADAPTADOR DE IMPACTO AA1, ARTICULADO, ACERO CROMADO, 1/2"" X 1/2"", CENTURY, MODELO QCTAA1",PC
1501172,15,01,"JUEGO DE DADOS DE IMPACTO HEXAGONALES, ACERO, 69 PIEZAS, BGS TECHNIC, MODELO 5255",PC
1501173,15,01,"MARRO, ANTICHISPA, BRONCE-ALUMINIO, 34 PULGADAS, 18 LIBRAS, URREA, MANGO EXTRA LARGO DE FIBRA DE VIDRIO",PC
1501174,15,01,"SET PROFESIONAL DE 3 PINZAS, ELECTRICA, ACERO AL CARBON, KLEIN TOOLS, MODELO KTM005, INCLUYE: 1 PINZA ELECTRICA DE 9"", 1 PINZA PUNTA ESTANDAR CON LATERAL DE 8"", 1 PINZA DE CORTE DIAGONAL DE 7""",PC
1501175,15,01,"LLAVE STILLSON, CUERPO ALUMINIO, 14"", URREA, MODELO 814A",PC
1501176,15,01,"JUEGO DE DESARMADORES, RANURADOS Y PHILLIPS, 15 PIEZAS, HUSKY, MODELO 246340150",PC
1501177,15,01,"JUEGO DE 3 LLAVES AJUSTABLE, MANGO DE GOMA, ACERO, URREA, MODELO 795G",PC
1501178,15,01,"PINZA PELACABLES, AUTOMATICO, ACERO/MANGO POLIPROPILENO, 8"", CABLE AWG 22-10, TRUPER, MODELO 17360",PC
1501179,15,01,"CINTA METRICA, FIBRA DE VIDRIO/CARCASA PLASTICA, 30 M, TRUPER, MODELO TP30ME",PC
1501180,15,01,"PINZAS, COCODRILO, ACERO, FLUKE, MODELO AC285, UN PAR (ROJO, NEGRO) CHAPADAS EN NÍQUEL",PC
1501181,15,01,"TORQUIMETRO, DE TRUENO UNA ESCALA, 3/4"", 100-600 FT-LB",PC
1501182,15,01,"MARRO, ANTICHISPA CORTO, 2 LB",PC
1501183,15,01,"LINTERNA, DE MANO",PC
1501184,15,01,"JUEGO DE 21 BROCAS, ALTA VELOCIDAD PARA METAL, ACERO, 1/16"" - 3/8"", URREA, MODELO G5121",PC
1501185,15,01,"KIT DE PINZA CRIMPADORA CON TERMINALES, CUERPO ACERO AL CARBON, MANGO DE PLASTICO, BGS TECHNIC, MODELO 71000",PC
1501186,15,01,"CARRITO DE CARGA, 1400 LB, RUEDA 13""",PC
1501187,15,01,"LLAVE STILSON, CUERPO HIERRO MALEABLE, 36""",PC
1501188,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 8 MM, 12 PUNTAS",PC
1501189,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 9 MM, 12 PUNTAS",PC
1501190,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 10 MM, 12 PUNTAS",PC
1501191,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 11 MM, 12 PUNTAS",PC
1501192,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 12 MM, 12 PUNTAS",PC
1501193,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 13 MM, 12 PUNTAS",PC
1501194,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 14 MM, 12 PUNTAS",PC
1501195,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 15 MM, 12 PUNTAS",PC
1501196,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 17 MM, 12 PUNTAS",PC
1501197,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 18 MM, 12 PUNTAS",PC
1501198,15,01,"LLAVE ESTRIADA ESPAÑOLA, TRUPER, 19 MM, 12 PUNTAS",PC
1501199,15,01,"LLAVE ALLEN, 3/4""",PC
1501200,15,01,"LLAVE ALLEN, 1/2""",PC
1501201,15,01,"JUEGO DE DADOS Y ACCESORIOS, URREA, MODELO 5200M, 3/8"", 21 PIEZAS",PC
1501202,15,01,"JUEGO DE DADOS Y ACCESORIOS, URREA, MODELO 5400G, 1/2"", 43 PIEZAS",PC
1501203,15,01,"JUEGO DE DADOS Y ACCESORIOS, URREA, MODELO 47111, 1/4"", 17 PIEZAS",PC
1501204,15,01,"MATRACA, URREA, MODELO 5249, 3/8"", 24 DIENTES",PC
1501205,15,01,"MATRACA REVERSIBLE, URREA, MODELO 5449, 1/2"", 24 DIENTES",PC
1501206,15,01,"EXTENSION, URREA, MODELO 5460, 1/2"" X 2-1/2""",PC
1501207,15,01,"EXTENSION, URREA, MODELO 5460, 1/2"" X 5""",PC
1501208,15,01,"EXTENSION, 1/2"" X 4""",PC
1501209,15,01,"MANGO, L, 3/4"", URREA, MODELO 5686",PC
1501210,15,01,"JUEGO DE EXTRACTOR RECTO, PARA TORNILLOS, ACERO, 5 PIEZAS,, URREA, MODELO 9500A",PC
1501211,15,01,"JUEGO DE EXTRACTOR, COLA DE COCHINO PARA TORNILLOS, ACERO, 5 PIEZAS, URREA, MODELO 9500B",PC
1501212,15,01,"JUEGO DE 34 LLAVES COMBINADAS, ACERO, CROMADO PULIDO, 34 PIEZAS, HUSKY, MODELO 149813",PC
1501213,15,01,"JUEGO DE 4 PINZAS DE PRESION, USO INDUSTRIAL, URREA, MODELO 2700LP",PC
1501214,15,01,"JUEGO DE PINZAS DE EXTENSION, MANGO BIMATERIAL, ACERO, URREA, MODELO J201G",PC
1501215,15,01,"JUEGO DE PINZA PARA ANILLOS DE RETENCION, ACERO, 12 PIEZAS, URREA, MODELO 360B",PC
1501216,15,01,"DOBLADOR DE TUBO, USO PROFESIONAL, 3/8"", RIDGID, MODELO 406",PC
1501217,15,01,"PINZA ELECTRICA, ACERO, 9-5/16"", URREA, MODELO 259GHL",PC
1501218,15,01,"PINZA ELECTRICA, CORTE DIAGONAL ALTA PALANCA, ACERO, 8"", URREA, MODELO 208GM",PC
1501219,15,01,"LLAVE COMBINADA, FOSFATIZADA, ACERO, 7/16"", 6-1/2"", URREA, MODELO 1214B",PC
1501220,15,01,"LLAVE PATA DE CUERVO, PULIDO COMPLETO, ACERO, 1/2"", LONGITUD DE 3"", PROTO, MODELO J5336CF",PC
1501221,15,01,"LLAVE PATA DE CUERPO, PULIDO COMPLETO, ACERO, 1/2"", LONGITUD DE 2-13/16"", PROTO, MODELO J5330CF",PC
1501222,15,01,"JUEGO DE LLAVES HEXAGONALES, TIPO L PUNTA BOLA, ACERO, 22 PIEZAS, URREA, MODELO 49822",PC
1501223,15,01,"BARRA DE PALANCA, PUNTA CURVA, 36"", 5/8"", URREA, MODELO BLC36",PC
1501224,15,01,"LLAVE STILLSON AJUSTABLE, TIPO iNDUSTRIAL, ALUMINIO, 12"", URREA, MODELO 8512A",PC
1501225,15,01,"LLAVE STILLSON AJUSTABLE, TIPO INDUSTRIAL, ALUMINIO, 24"", URREA, MODELO 824A",PC
1501226,15,01,"LLAVE STILLSON AJUSTABLE, TIPO INDUSTRIAL, ALUMINIO, 36"", URREA, MODELO 836A",PC
1501227,15,01,"PINZA DE PRESION DE CADENA, ACERO CROMADO, 8"", 1/2"", SURTEK, MODELO 115063",PC
1501228,15,01,"JUEGO DE DADOS DE IMPACTO, CUADRO, SAE, ACERO ALEADO, 1/2"", 28 PIEZAS, WESTWARD, MODELO 4PRG8",PC
1501229,15,01,"JUEGO DE DADOS DE IMPACTO, CUADRO, METRICO, ACERO, 1/2"", 26 PIEZAS, WESTWARD, MODELO 4PRG7",PC
1501230,15,01,"BASCULA MANUAL DE GANCHO, DIGITAL, ACERO INOXIDABLE, MODELO JECTSENV0X7G6FHO, 24.8X13.1X5.4, 200 KG",PC
1501231,15,01,"PINZA DE EXTENSION, 7 POSICIONES PARA TUBO, ACERO CON MANGO VINILO, 12"", URREA, MODELO 275",PC
1501232,15,01,"PINZA MULTIHERRAMIENTA, ACERO INOXIDABLE, 6"", 15 FUNCIONES, URREA, MODELO 18570",PC
1501233,15,01,"TIJERA PARA HOJALATERO,, CON MANGO RUBBER GRIP, 10"", URREA, MODELO 320G",PC
1501234,15,01,"CORTA TUBO, CUERPO ALUMINIO, HOJA ACERO, 1/4"" HASTA 1-5/8"" DE CORTE, RIDGID, MODELO 151 (31632)",PC
1501235,15,01,"DOBLATUBO, ACERO CON RECUBRIMIENTO, 3/8"", RIDGID, MODELO 406 (36097)",PC
1501236,15,01,"DOBLATUBO, ACERO CON RECUBRIMIENTO, 1/4"", RIDGID, MODELO 404 (36122)",PC
1501237,15,01,"DOBLATUBO, ACERO CON RECUBRIMIENTO, 1/2"", RIDGID, MODELO 408 (36132)",PC
1501238,15,01,"BARRA DE PALANCA, PUNTA CURVA, 25"", 1/2"", URREA, MODELO BLC25",PC
1501239,15,01,"JUEGO DE BROCAS, ALTA VELOCIDAD (HSS) PARA METAL, ACERO, URREA, MODELO 5160",PC
1501240,15,01,"JUEGO DE LLAVES, METRICO / SAE, ACERO, DRIVE 3/8"", 125 PIEZAS, WESTWARD, MODELO 6XZ82",PC
1501241,15,01,"JUEGO DE BARRAS ALINEACION, CINCEL Y ANGULADA, ACERO, 3 PIEZAS, URREA, MODELO 21003",PC
1501242,15,01,"JUEGO DE CINCELES, PUNTOS Y BOTADORES, INDUSTRIAL, ACERO, 26 PIEZAS, URREA, MODELO CH2111",PC
1501243,15,01,"JUEGO DE DADOS LARGOS, HEXAGONALES DE 6 PUNTAS, ACERO, 1/2"", 14 PIEZAS, URREA, MODELO 54103",PC
1501244,15,01,"JUEGO DE DADOS Y ACCESORIOS COMBINADOS, METRICO + SAE, ACERO, 1/4!, 3/8"" Y 1/2"", URREA, MODELO 475254",PC
1501245,15,01,"JUEGO DE DESTORNILLADOR, PRECISION CON PUNTAS INTERCAMBIABLES, 26 PIEZAS, URREA, MODELO JDPU26",PC
1501246,15,01,"JUEGO DE DESTORNILLADORES, COMBINADOS (PLANOS Y PHILLIPS), ACERO, MANGO AMBAR COMBINADOS, 10 PIEZAS, URREA, MODELO JBUD02",PC
1501247,15,01,"JUEGO DE DESTORNILLADORES DE GOLPE, COMBINADO, ACERO, 7 PIEZAS, URREA, MODELO CH128",PC
1501248,15,01,"JUEGO DE EXTRACTOR, 10 TON, 14 PIEZAS, URREA, MODELO CH221",PC
1501249,15,01,"JUEGO DE GANCHOS Y PUNTAS DE IMPACTO DE 10"", 4 PIEZAS, URREA, MODELO JGP4",PC
1501250,15,01,"JUEGO DE LLAVES, AJUSTABLE FOSFATIZADAS, 3 PIEZAS, URREA, MODELO CH114",PC
1501251,15,01,"JUEGO DE LLAVES COMBINADAS, 12 PUNTAS, PULIDO ESPEJO EN PULGADAS,, ACERO, 14 PIEZAS, URREA, MODELO 1201CM",PC
1501252,15,01,"JUEGO DE LLAVES HEXAGONALES, TIPO L, TORX, LARGAS, ACERO, 7 PIEZAS, URREA, MODELO 4972TL",PC
1501253,15,01,"JUEGO DE MARTILLO, 5 PIEZAS, URREA, MODELO CH308",PC
1501254,15,01,"JUEGO DE PINZAS, PELACABLE, 5 PIEZAS, URREA, MODELO CH130",PC
1501255,15,01,"JUEGO DE PUNZONES, GUIA BOTADOR LARGO, ACERO, 7 PIEZAS, URREA, MODELO 96A",PC
1501256,15,01,"LEVANTADOR MAGNETICO, 3.6 KG, URREA, MODELO 2376",PC
1501257,15,01,"BARRA DE PALANCA, PUNTRA CURVA, 48"", 3/4"", URREA, MODELO BLC48",PC
